SubmissionDate,starttime,endtime,duration,consent,age,gender,degree,international,closure_cam,closure_res,closure_date,location,location_perm,living,vulnerable,quarantine,experienced,dis_label,dis_healthcare,dis_internet,dis_academic,dis_social,dis_psych,change,fin_exp,fin_inc,fin_aid,fin_debt,exp_type,exp_more,exp_less,inc_more,inc_less,aid_more,aid_less,debt_more,debt_less,inst_response,anx_label,anx_nextmo,anx_summer,anx_longterm,inst_country,country,consent_l,gender_l,degree_l,international_l,closure_cam_l,closure_res_l,location_l,location_perm_l,living_l,vulnerable_l,quarantine_l,dis_healthcare_l,dis_internet_l,dis_academic_l,dis_social_l,dis_psych_l,fin_exp_l,fin_inc_l,fin_aid_l,fin_debt_l,inst_response_l,anx_nextmo_l,anx_summer_l,anx_longterm_l,inst_country_l,country_l,starttime_l,endtime_l,duration_m,duration_m_bins,KEY
2020-04-13T16:40:35.128Z,2020-04-13T16:39:48.803Z,2020-04-13T16:40:35.031Z,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2020-Apr-13 16:39:48,,0.7666666667,< 01min,uuid:1b2e2114-1d5c-40f8-bd18-deb474cf5b13
2020-04-13T16:41:24.205Z,2020-04-13T16:40:59.278Z,2020-04-13T16:41:24.167Z,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2020-Apr-13 16:40:59,,0.4166666667,< 01min,uuid:8edf2f46-2997-48a4-9dc2-0a0c62e87efb
2020-04-13T18:51:02.279Z,2020-04-13T18:45:55.538Z,2020-04-13T18:51:02.252Z,307,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2020-Apr-13 18:45:55,,5.116666667,< 10min,uuid:6858ebe5-a227-4387-9101-aa18440a606d
2020-04-13T20:31:42.641Z,2020-04-13T20:28:41.489Z,2020-04-13T20:31:42.573Z,181,1,27,1,2,1,1,1,2020-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Woman,Masters,International,Yes,Yes,,,,,,,,,,,,,,,,,,,,,2020-Apr-13 20:28:41,,3.016666667,< 05min,uuid:df19d8bc-505f-4cac-b56f-d6d49c3c15b4
2020-04-14T07:00:10.158Z,2020-04-14T06:57:39.436Z,2020-04-14T07:00:10.116Z,151,1,20,2,1,0,1,,2020-03-13,2,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Man,Undergraduate,Domestic,Yes,,Same City,Yes,Family,No,No,,,,,,,,,,,,,,,,2020-Apr-14 6:57:39,,2.516666667,< 05min,uuid:575cae10-e9cf-4913-b2d9-20d05d24a2fb
2020-04-14T09:50:41.913Z,2020-04-14T09:47:06.949Z,2020-04-14T09:50:41.740Z,215,1,32,1,3,0,1,1,2020-03-16,2,0,2,0,0,3,,3,2,1,1,2,,1,2,2,1,,,,,,,,,,2,,2,2,3,184,184,Yes,Woman,Doctoral,Domestic,Yes,Yes,Same City,No,Family,No,No,Same,Worse,Much Worse,Much Worse,Worse,Decreased,No Change,No Change,Decreased,Timely,Worse,Worse,Same,Turkey,Turkey,2020-Apr-14 9:47:06,,3.583333333,< 05min,uuid:a698255b-7fa5-49fc-b875-0e1bde3824f6
2020-04-14T12:16:54.676Z,2020-04-14T12:01:55.606Z,2020-04-14T12:16:54.651Z,899,1,25,1,2,1,1,,2020-03-16,4,1,2,1,0,4,,1,3,3,1,2,,1,2,2,2,,,400,,,,,,,3,,2,2,2,64,0,Yes,Woman,Masters,International,Yes,,Different Country,Yes,Family,Yes,No,Much Worse,Same,Same,Much Worse,Worse,Decreased,No Change,No Change,No Change,Too Slow,Worse,Worse,Worse,France,United States of America (USA),2020-Apr-14 12:01:55,,14.98333333,< 20min,uuid:851cb59d-ea1f-4777-973b-9b412522afd0
2020-04-14T12:27:36.953Z,2020-04-14T12:26:41.833Z,2020-04-14T12:27:36.928Z,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2020-Apr-14 12:26:41,,0.9166666667,< 01min,uuid:e1d3fbbc-57b7-4ddf-9c5e-8c8748210f08
2020-04-14T12:37:14.796Z,2020-04-14T12:27:43.585Z,2020-04-14T12:37:14.750Z,571,1,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,Yes,,,,,,Different Country,,,,,,,,,,,,,,Too Slow,,,,,,2020-Apr-14 12:27:43,,9.516666667,< 10min,uuid:5cf288c7-ec36-47ff-9702-f95bc7204000
2020-04-14T13:45:57.653Z,2020-04-14T12:25:48.026Z,2020-04-14T13:45:57.624Z,4810,1,,2,2,0,0,1,2020-02-03,3,0,2,0,0,4,,1,3,2,1,3,,3,2,1,2,4,2300,,,,,,,,3,,3,2,3,94,94,Yes,Man,Masters,Domestic,No,Yes,Different City,No,Family,No,No,Much Worse,Same,Worse,Much Worse,Same,Increased,No Change,Decreased,No Change,Too Slow,Same,Worse,Same,Kenya,Kenya,2020-Apr-14 12:25:48,,80.16666667,>= 30min,uuid:13740f3a-59ed-4684-8760-02bd90a40ae5
2020-04-14T13:59:01.229Z,2020-04-14T13:56:55.707Z,2020-04-14T13:59:01.194Z,125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2020-Apr-14 13:56:55,,2.083333333,< 05min,uuid:07b9df68-1875-4854-8b81-7f6423e2a680
2020-04-14T14:03:09.996Z,2020-04-14T14:01:30.810Z,2020-04-14T14:03:09.951Z,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2020-Apr-14 14:01:30,,1.65,< 05min,uuid:62f597c3-2122-4a11-b704-1362dac79b5c
2020-04-14T16:17:32.077Z,2020-04-14T15:37:27.104Z,2020-04-14T16:17:32.050Z,2405,1,19,1,1,0,1,1,2020-03-21,3,1,2,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Different City,Yes,Family,No,No,,,,,,,,,,,,,,,,2020-Apr-14 15:37:27,,40.08333333,>= 30min,uuid:86047174-2d81-4638-92a1-6ae957812209
2020-04-14T16:43:14.512Z,2020-04-14T16:42:51.133Z,2020-04-14T16:43:14.460Z,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2020-Apr-14 16:42:51,,0.3833333333,< 01min,uuid:29cde24e-ff30-418c-aefd-8441575458e5
2020-04-14T18:11:07.051Z,2020-04-14T18:04:05.248Z,2020-04-14T18:11:07.026Z,422,1,20,1,1,1,1,0,2020-03-15,1,1,1,0,0,,,3,3,3,2,3,,2,2,2,2,,,,,,,,,,2,,2,1,3,33,33,Yes,Woman,Undergraduate,International,Yes,No,On Campus,Yes,Roommates,No,No,Same,Same,Same,Worse,Same,No Change,No Change,No Change,No Change,Timely,Worse,Much Worse,Same,Canada,Canada,2020-Apr-14 18:04:05,,7.033333333,< 10min,uuid:78f5b8bf-b327-43c9-b326-50c1bf842b5a
2020-04-14T18:12:05.805Z,2020-04-14T18:05:22.946Z,2020-04-14T18:12:05.779Z,403,1,21,1,2,0,1,0,2020-03-16,3,1,2,0,0,,,0,2,2,1,2,,1,2,1,2,,,1500,,,,400,,,2,,1,1,1,64,64,Yes,Woman,Masters,Domestic,Yes,No,Different City,Yes,Family,No,No,N/A,Worse,Worse,Much Worse,Worse,Decreased,No Change,Decreased,No Change,Timely,Much Worse,Much Worse,Much Worse,France,France,2020-Apr-14 18:05:22,,6.716666667,< 10min,uuid:02ad5b5b-acfb-4a03-9f41-9359d20fb910
2020-04-14T18:21:15.699Z,2020-04-14T18:05:29.278Z,2020-04-14T18:21:15.670Z,946,1,23,1,2,0,1,0,2020-04-14,3,1,2,1,0,3 4,,0,3,3,2,3,,1,2,2,2,,,500,,,,,,,2,,3,2,2,64,64,Yes,Woman,Masters,Domestic,Yes,No,Different City,Yes,Family,Yes,No,N/A,Same,Same,Worse,Same,Decreased,No Change,No Change,No Change,Timely,Same,Worse,Worse,France,France,2020-Apr-14 18:05:29,,15.76666667,< 20min,uuid:a639a41e-71fe-4363-beb7-92b825bc40ab
2020-04-14T18:26:08.811Z,2020-04-14T18:09:49.485Z,2020-04-14T18:26:08.775Z,979,1,21,1,2,0,1,0,2020-03-17,3,1,2,0,0,3 4,,0,3,4,1,2,,1,2,1,2,,,1000,,,,300,,,2,,1,2,2,64,64,Yes,Woman,Masters,Domestic,Yes,No,Different City,Yes,Family,No,No,N/A,Same,Better,Much Worse,Worse,Decreased,No Change,Decreased,No Change,Timely,Much Worse,Worse,Worse,France,France,2020-Apr-14 18:09:49,,16.31666667,< 20min,uuid:de795c97-d67c-443c-934d-7abe237c5623
2020-04-14T18:30:29.654Z,2020-04-14T18:21:15.980Z,2020-04-14T18:30:29.620Z,554,1,24,1,2,0,1,0,2020-03-13,3,1,2,0,0,3 4,,3,3,3,1,0,,1,1,2,2,,,500,,150,,,,,2,,2,1,1,64,64,Yes,Woman,Masters,Domestic,Yes,No,Different City,Yes,Family,No,No,Same,Same,Same,Much Worse,N/A,Decreased,Decreased,No Change,No Change,Timely,Worse,Much Worse,Much Worse,France,France,2020-Apr-14 18:21:15,,9.233333333,< 10min,uuid:250962f6-dcb9-4506-828e-673b146ca928
2020-04-14T18:30:48.242Z,2020-04-14T18:08:28.583Z,2020-04-14T18:30:48.207Z,1340,1,21,1,2,0,1,0,2020-03-13,3,1,2,0,0,,,2,3,2,1,2,,1,2,2,2,,,1300,,,,,,,2,,2,1,3,64,,Yes,Woman,Masters,Domestic,Yes,No,Different City,Yes,Family,No,No,Worse,Same,Worse,Much Worse,Worse,Decreased,No Change,No Change,No Change,Timely,Worse,Much Worse,Same,France,,2020-Apr-14 18:08:28,,22.33333333,< 30min,uuid:1c31b632-e817-455d-86d9-4e9dcf5716c4
2020-04-14T18:48:45.329Z,2020-04-14T18:42:55.686Z,2020-04-14T18:48:45.293Z,350,1,20,1,1,0,1,1,2020-03-13,2,1,2,0,0,1 3 2004,,3,2,3,1,1,,1,2,2,2,,,2000,,,,,,,2,,2,2,3,64,64,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Same City,Yes,Family,No,No,Same,Worse,Same,Much Worse,Much Worse,Decreased,No Change,No Change,No Change,Timely,Worse,Worse,Same,France,France,2020-Apr-14 18:42:55,,5.833333333,< 10min,uuid:90d435d8-31a9-48cb-9f4d-6f8410a912bf
2020-04-14T19:06:20.379Z,2020-04-14T18:08:33.547Z,2020-04-14T19:06:20.346Z,3467,1,21,2,2,0,1,0,2020-03-08,3,1,2,0,0,,,3,3,2,2,3,,1,3,2,1,,,10000,1500,,,,,8000,2,,3,2,2,64,64,Yes,Man,Masters,Domestic,Yes,No,Different City,Yes,Family,No,No,Same,Same,Worse,Worse,Same,Decreased,Increased,No Change,Decreased,Timely,Same,Worse,Worse,France,France,2020-Apr-14 18:08:33,,57.78333333,>= 30min,uuid:58f57937-da79-4160-93a2-f1cefbeb8252
2020-04-14T19:07:45.091Z,2020-04-14T18:58:54.650Z,2020-04-14T19:07:45.054Z,530,1,22,1,2,0,1,0,2020-03-16,3,1,2,1,0,3 4,,2,3,2,2,4,,1,1,2,2,,,3000,,3000,,,,,2,,4,2,4,64,64,Yes,Woman,Masters,Domestic,Yes,No,Different City,Yes,Family,Yes,No,Worse,Same,Worse,Worse,Better,Decreased,Decreased,No Change,No Change,Timely,Better,Worse,Better,France,France,2020-Apr-14 18:58:54,,8.833333333,< 10min,uuid:3db7cdad-dee7-4ab5-868f-da015b010b0f
2020-04-14T19:22:41.448Z,2020-04-14T19:17:33.004Z,2020-04-14T19:22:41.422Z,308,1,27,1,2,1,1,0,2020-03-13,2,1,2,0,0,4,,1,1,1,0,0,,1,2,2,2,,,,,,,,,,2,,2,2,2,64,64,Yes,Woman,Masters,International,Yes,No,Same City,Yes,Family,No,No,Much Worse,Much Worse,Much Worse,N/A,N/A,Decreased,No Change,No Change,No Change,Timely,Worse,Worse,Worse,France,France,2020-Apr-14 19:17:33,,5.133333333,< 10min,uuid:fa72203a-66fe-4540-ba84-08bb8c98d2db
2020-04-14T19:26:26.425Z,2020-04-14T19:19:22.101Z,2020-04-14T19:26:26.396Z,424,1,22,1,2,0,1,0,2020-04-14,3,0,2,1,0,4,,2,1,2,2,5,,1,3,2,1,,,300,200,,,,,30,2,,3,1,1,,,Yes,Woman,Masters,Domestic,Yes,No,Different City,No,Family,Yes,No,Worse,Much Worse,Worse,Worse,Much Better,Decreased,Increased,No Change,Decreased,Timely,Same,Much Worse,Much Worse,,,2020-Apr-14 19:19:22,,7.066666667,< 10min,uuid:b1811e8c-79da-4d85-9075-129162f55709
2020-04-14T19:44:43.094Z,2020-04-14T19:25:44.042Z,2020-04-14T19:44:43.064Z,1139,1,21,1,2,0,1,0,2020-03-17,3,0,1,0,0,4,,0,3,2,1,1,,1,1,2,2,,,1000,,4000,,,,,2,,1,1,2,64,64,Yes,Woman,Masters,Domestic,Yes,No,Different City,No,Roommates,No,No,N/A,Same,Worse,Much Worse,Much Worse,Decreased,Decreased,No Change,No Change,Timely,Much Worse,Much Worse,Worse,France,France,2020-Apr-14 19:25:44,,18.98333333,< 20min,uuid:be0e8e7a-22a5-4b47-a765-bbb72170312b
2020-04-14T21:57:54.221Z,2020-04-14T21:47:02.934Z,2020-04-14T21:57:54.145Z,651,1,20,2,2,0,1,0,2020-03-16,3,1,2,0,0,4,,3,3,4,1,3,,1,2,2,2,,,800,,,,,,,2,,1,3,3,64,64,Yes,Man,Masters,Domestic,Yes,No,Different City,Yes,Family,No,No,Same,Same,Better,Much Worse,Same,Decreased,No Change,No Change,No Change,Timely,Much Worse,Same,Same,France,France,2020-Apr-14 21:47:02,,10.85,< 20min,uuid:81b5d9a9-96c9-4be6-9176-d620e3abe006
2020-04-15T08:33:31.148Z,2020-04-15T08:29:08.127Z,2020-04-15T08:33:31.095Z,263,1,20,1,2,0,1,0,2020-03-13,3,1,2,0,0,3,,2,2,2,1,4,,1,1,2,2,,,500,,480,,,,,2,,1,1,3,64,64,Yes,Woman,Masters,Domestic,Yes,No,Different City,Yes,Family,No,No,Worse,Worse,Worse,Much Worse,Better,Decreased,Decreased,No Change,No Change,Timely,Much Worse,Much Worse,Same,France,France,2020-Apr-15 8:29:08,,4.383333333,< 05min,uuid:b6cb6434-ace1-4a9a-9d3e-aa7e9502a32c
2020-04-15T10:11:10.987Z,2020-04-15T09:37:13.336Z,2020-04-15T10:11:10.961Z,2038,1,22,2,1,0,1,1,2020-03-16,3,0,2,0,0,,,0,2,1,1,3,,1,2,2,2,,,2000,,,,,,,1,,2,1,2,64,64,Yes,Man,Undergraduate,Domestic,Yes,Yes,Different City,No,Family,No,No,N/A,Worse,Much Worse,Much Worse,Same,Decreased,No Change,No Change,No Change,Too Fast,Worse,Much Worse,Worse,France,France,2020-Apr-15 9:37:13,,33.96666667,>= 30min,uuid:e81419f2-84e9-4dfd-b7c7-707f329a49b1
2020-04-15T11:01:14.718Z,2020-04-15T10:29:33.035Z,2020-04-15T11:01:14.690Z,1902,1,23,1,2,0,1,0,2020-03-16,3,1,2,0,0,4,,3,1,2,2,3,,1,2,2,2,,,100,,,,,,,2,,1,0,0,83,83,Yes,Woman,Masters,Domestic,Yes,No,Different City,Yes,Family,No,No,Same,Much Worse,Worse,Worse,Same,Decreased,No Change,No Change,No Change,Timely,Much Worse,N/A,N/A,India,India,2020-Apr-15 10:29:33,,31.7,>= 30min,uuid:9b8d7284-53d9-454f-bac5-ce95ae89c782
2020-04-15T13:13:10.728Z,2020-04-15T13:08:22.470Z,2020-04-15T13:13:10.701Z,288,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,2020-Apr-15 13:08:22,,4.8,< 05min,uuid:c6732c0e-8857-4e87-a0c7-083b37a8f673
2020-04-15T14:22:51.305Z,2020-04-15T14:14:57.878Z,2020-04-15T14:22:51.242Z,473,1,21,1,2,0,1,0,2020-04-15,4,1,2,0,0,,,2,3,3,1,3,,1,2,2,2,,,900,,,,,,,3,,2,1,1,64,125,Yes,Woman,Masters,Domestic,Yes,No,Different Country,Yes,Family,No,No,Worse,Same,Same,Much Worse,Same,Decreased,No Change,No Change,No Change,Too Slow,Worse,Much Worse,Much Worse,France,Morocco,2020-Apr-15 14:14:57,,7.883333333,< 10min,uuid:f638a72b-5731-414a-b320-be7eef5e0d3e
2020-04-15T14:26:48.358Z,2020-04-15T14:22:37.233Z,2020-04-15T14:26:48.331Z,251,1,20,1,1,1,1,1,2020-03-17,4,1,2,0,0,4,,3,3,3,2,1,,2,2,2,2,,,,,,,,,,2,,1,1,3,119,64,Yes,Woman,Undergraduate,International,Yes,Yes,Different Country,Yes,Family,No,No,Same,Same,Same,Worse,Much Worse,No Change,No Change,No Change,No Change,Timely,Much Worse,Much Worse,Same,Mexico,France,2020-Apr-15 14:22:37,,4.183333333,< 05min,uuid:f0f064bd-3b2c-48be-aa2e-16473fddaca1
2020-04-15T16:23:04.228Z,2020-04-15T16:07:50.245Z,2020-04-15T16:23:04.202Z,914,1,21,1,1,0,1,1,2020-03-15,3,1,2,1,0,3,,3,3,2,1,2,,1,1,2,2,,,450,,600,,,,,1,,1,1,2,0,0,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Different City,Yes,Family,Yes,No,Same,Same,Worse,Much Worse,Worse,Decreased,Decreased,No Change,No Change,Too Fast,Much Worse,Much Worse,Worse,United States of America (USA),United States of America (USA),2020-Apr-15 16:07:50,,15.23333333,< 20min,uuid:fbabe8ce-23cf-41a4-b599-696e08bf8f42
2020-04-15T22:50:29.056Z,2020-04-15T20:22:56.014Z,2020-04-15T22:50:29.002Z,8853,1,27,4,3,0,1,1,2020-03-13,3,0,2,1,0,1 2 3 4,,3,2,1,2,2,,1,2,2,2,,,400,,,,,,,1,,2,1,2,0,0,Yes,Other,Doctoral,Domestic,Yes,Yes,Different City,No,Family,Yes,No,Same,Worse,Much Worse,Worse,Worse,Decreased,No Change,No Change,No Change,Too Fast,Worse,Much Worse,Worse,United States of America (USA),United States of America (USA),2020-Apr-15 20:22:56,,147.55,>= 30min,uuid:e19ed8f7-06b0-4213-8dda-df33fd59624b
2020-04-16T13:10:57.166Z,2020-04-16T13:06:19.900Z,2020-04-16T13:10:57.133Z,277,1,24,2,1,0,0,1,2020-03-20,3,1,2,0,0,3,,3,3,2,1,2,,,,,,,,,,,,,,,,,,,,,,Yes,Man,Undergraduate,Domestic,No,Yes,Different City,Yes,Family,No,No,Same,Same,Worse,Much Worse,Worse,,,,,,,,,,,2020-Apr-16 13:06:19,,4.616666667,< 05min,uuid:68ca79f6-77d5-4cf4-a7da-ccd670653eca
2020-04-16T14:35:05.134Z,2020-04-16T14:31:32.528Z,2020-04-16T14:35:05.108Z,213,1,,1,5,1,1,1,2020-03-25,4,1,2,0,0,,,4,4,3,5,3,,2,2,1,1,,,,,,,,,,2,,3,3,4,83,0,Yes,Woman,,International,Yes,Yes,Different Country,Yes,Family,No,No,Better,Better,Same,Much Better,Same,No Change,No Change,Decreased,Decreased,Timely,Same,Same,Better,India,United States of America (USA),2020-Apr-16 14:31:32,,3.55,< 05min,uuid:ecab6a38-59ab-4260-81b3-8558787ff18f
2020-04-16T23:15:58.331Z,2020-04-15T00:42:24.856Z,2020-04-16T23:15:58.297Z,167613,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,2020-Apr-15 0:42:24,,2793.55,>= 30min,uuid:fefab5cb-8097-4f5d-b330-20d3da0f982e
2020-04-17T09:37:36.458Z,2020-04-17T09:34:11.401Z,2020-04-17T09:37:36.430Z,205,1,,1,3,1,1,0,2020-03-16,2,1,3,0,0,4,,0,3,2,2,3,,1,2,2,2,,,300,,,,,,,2,,3,3,2,64,64,Yes,Woman,Doctoral,International,Yes,No,Same City,Yes,,No,No,N/A,Same,Worse,Worse,Same,Decreased,No Change,No Change,No Change,Timely,Same,Same,Worse,France,France,2020-Apr-17 9:34:11,,3.416666667,< 05min,uuid:02d1b478-cb97-4f7c-ba45-becb01245845
2020-04-17T13:00:26.131Z,2020-04-17T12:55:43.034Z,2020-04-17T13:00:26.101Z,283,1,24,2,2,1,1,1,2020-04-08,2,1,1,0,0,2,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,Yes,Man,Masters,International,Yes,Yes,Same City,Yes,Roommates,No,No,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,2020-Apr-17 12:55:43,,4.716666667,< 05min,uuid:5d685738-59f5-4acc-b128-af5d7c0cb09f
2020-04-17T17:33:55.948Z,2020-04-17T11:15:36.475Z,2020-04-17T17:33:55.916Z,22699,1,27,1,3,0,1,0,2020-03-16,2,1,1,0,0,,,2,3,1,1,3,,1,2,2,1,,,3000,,,,,,0,2,,2,1,0,174,174,Yes,Woman,Doctoral,Domestic,Yes,No,Same City,Yes,Roommates,No,No,Worse,Same,Much Worse,Much Worse,Same,Decreased,No Change,No Change,Decreased,Timely,Worse,Much Worse,N/A,Switzerland,Switzerland,2020-Apr-17 11:15:36,,378.3166667,>= 30min,uuid:f97d1bc6-dac1-445b-8d18-00879bb6cb20
2020-04-17T23:27:39.363Z,2020-04-17T22:49:12.361Z,2020-04-17T23:27:39.327Z,2307,1,,1,1,0,1,1,2020-03-06,3,1,2,0,0,4,,5,3,2,1,2,,1,1,2,1,,,,,,,,,,,,,,,,,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Different City,Yes,Family,No,No,Much Better,Same,Worse,Much Worse,Worse,Decreased,Decreased,No Change,Decreased,,,,,,,2020-Apr-17 22:49:12,,38.45,>= 30min,uuid:81882a47-3614-4fbb-aa97-b8997e5816b7
2020-04-18T01:13:01.972Z,2020-04-18T01:08:52.380Z,2020-04-18T01:13:01.943Z,250,1,23,1,1,0,1,,2020-03-14,3,1,2,0,0,,,3,3,3,4,3,,2,2,2,2,,,,,,,,,,2,,3,3,1,33,33,Yes,Woman,Undergraduate,Domestic,Yes,,Different City,Yes,Family,No,No,Same,Same,Same,Better,Same,No Change,No Change,No Change,No Change,Timely,Same,Same,Much Worse,Canada,Canada,2020-Apr-18 1:08:52,,4.166666667,< 05min,uuid:de85c71e-05f2-49b5-9b5e-35d944f2274e
2020-04-18T04:37:40.391Z,2020-04-18T04:36:18.173Z,2020-04-18T04:37:40.328Z,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2020-Apr-18 4:36:18,,1.366666667,< 05min,uuid:9848dc4e-83ea-4559-95b9-edba6fe5b572
2020-04-18T15:15:11.922Z,2020-04-18T14:58:24.964Z,2020-04-18T15:15:11.888Z,1007,1,,2,3,1,1,1,2020-04-13,2,1,1,0,0,3 4,,2,4,1,1,2,,2,1,2,2,,,,,3000,,,,,2,,2,2,1,91,91,Yes,Man,Doctoral,International,Yes,Yes,Same City,Yes,Roommates,No,No,Worse,Better,Much Worse,Much Worse,Worse,No Change,Decreased,No Change,No Change,Timely,Worse,Worse,Much Worse,Japan,Japan,2020-Apr-18 14:58:24,,16.78333333,< 20min,uuid:45b95f5f-5359-41a2-b7ad-f8cc78d947a4
2020-04-18T16:47:44.009Z,2020-04-18T16:43:58.407Z,2020-04-18T16:47:43.981Z,226,1,21,1,2,0,1,1,2020-04-18,3,1,1,0,0,,,0,2,2,2,3,,1,2,2,2,,,100,,,,,,,2,,2,1,2,64,64,Yes,Woman,Masters,Domestic,Yes,Yes,Different City,Yes,Roommates,No,No,N/A,Worse,Worse,Worse,Same,Decreased,No Change,No Change,No Change,Timely,Worse,Much Worse,Worse,France,France,2020-Apr-18 16:43:58,,3.766666667,< 05min,uuid:6d581214-b8d4-47f2-9226-5db6cb6c538a
2020-04-18T17:51:34.384Z,2020-04-18T17:23:05.587Z,2020-04-18T17:51:34.356Z,1709,1,25,2,3,1,1,1,2020-03-20,2,1,1,0,0,,,3,3,1,1,1,,3,2,,,5,,,,,,,,,2,,1,1,1,0,0,Yes,Man,Doctoral,International,Yes,Yes,Same City,Yes,Roommates,No,No,Same,Same,Much Worse,Much Worse,Much Worse,Increased,No Change,,,Timely,Much Worse,Much Worse,Much Worse,United States of America (USA),United States of America (USA),2020-Apr-18 17:23:05,,28.48333333,< 30min,uuid:816a0df7-17de-452e-996e-0e101ace4ed3
2020-04-19T00:40:30.973Z,2020-04-19T00:10:35.284Z,2020-04-19T00:40:30.870Z,1796,1,26,4,1,0,1,1,2020-04-18,3,1,2,1,0,,,2,3,1,1,3,,2,2,2,2,,,,,,,,,,3,,2,2,0,,,Yes,Other,Undergraduate,Domestic,Yes,Yes,Different City,Yes,Family,Yes,No,Worse,Same,Much Worse,Much Worse,Same,No Change,No Change,No Change,No Change,Too Slow,Worse,Worse,N/A,,,2020-Apr-19 0:10:35,,29.93333333,< 30min,uuid:3ba04f89-c115-49b5-a309-f0a61ea12985
2020-04-19T20:50:08.596Z,2020-04-19T20:18:59.210Z,2020-04-19T20:50:08.545Z,1869,1,21,2,2,1,1,1,2020-04-04,4,1,2,0,0,3,,2,5,1,1,1,,2,2,2,2,,,,,,,,,,1,,0,0,0,0,96,Yes,Man,Masters,International,Yes,Yes,Different Country,Yes,Family,No,No,Worse,Much Better,Much Worse,Much Worse,Much Worse,No Change,No Change,No Change,No Change,Too Fast,N/A,N/A,N/A,United States of America (USA),"Korea, Republic of (South Korea)",2020-Apr-19 20:18:59,,31.15,>= 30min,uuid:28135d6f-be61-4a2d-88ad-d07c435649e8
2020-04-20T21:43:14.979Z,2020-04-20T21:42:57.285Z,2020-04-20T21:43:14.939Z,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,2020-Apr-20 21:42:57,,0.3,< 01min,uuid:f0a57ad2-82b9-471a-9be7-016c3e293046
2020-04-21T15:37:56.769Z,2020-04-21T15:07:20.967Z,2020-04-21T15:37:56.731Z,1836,1,23,1,1,0,1,0,2020-03-18,2,1,3,0,0,4,,3,3,3,2,2,,1,2,2,1,,,,,,,,,,2,,3,2,3,0,0,Yes,Woman,Undergraduate,Domestic,Yes,No,Same City,Yes,,No,No,Same,Same,Same,Worse,Worse,Decreased,No Change,No Change,Decreased,Timely,Same,Worse,Same,United States of America (USA),United States of America (USA),2020-Apr-21 15:07:20,,30.6,>= 30min,uuid:57eaa80f-593e-4f4f-8a4d-4b1b09501341
2020-04-21T18:12:21.656Z,2020-04-21T12:30:54.602Z,2020-04-21T18:12:21.625Z,20487,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,2020-Apr-21 12:30:54,,341.45,>= 30min,uuid:fc40302b-df26-43d6-b3e1-4db633b5f6c1
